Id,Location,Latitude,Longitude,Fatalities
6953,Jalalaqsi,3.38342,45.59693,0
6954,Jalalaqsi,3.38342,45.59693,0
6955,Jalalaqsi,3.38342,45.59693,5
6956,Jalalaqsi,3.38342,45.59693,5
6957,Jalalaqsi,3.38342,45.59693,10
6958,Jalalaqsi,3.38342,45.59693,10
6959,Jalalaqsi,3.38342,45.59693,10
6960,Jalei,3.7166667,31.65,0
6961,Jalei,3.7166667,31.65,10
6962,Jalei,3.71667,31.65,7
6963,Jalingo,8.883333,11.366667,0
6964,Jalingo,8.883333,11.366667,0
6965,Jalle,6.748916715,31.41536005,3
6966,Jalu,29.033333,21.55,0
6967,Jalyanah,32.089373,20.057537,2
6968,Jamaame,0.06916,42.738201,2
6969,Jamaame,0.06916,42.738201,4
6970,Jamaame,0.06916,42.738201,5
6971,Jambaluul,2.183333,45.152778,0
6972,Jambo,5.06314,30.73356,5
6973,Jameecada,2.72063,44.21063,0
6974,Jameeco Misra,2.5721,45.4953,1
6975,Jameeco Misra,2.5721,45.4953,1
6976,Jameeco Misra,2.5721,45.4953,2
6977,Jana Cabdalle,0.02881,42.28819,0
6978,Janaale,-0.0128,42.4032,0
6979,Janaale,-0.0128,42.4032,0
6980,Janaale,1.8,44.7,0
6981,Janaale,1.8,44.7,0
6982,Janaale,1.8,44.7,0
6983,Janaale,1.8,44.7,0
6984,Janaale,1.8,44.7,0
6985,Janaale,1.8,44.7,0
6986,Janaale,1.8,44.7,0
6987,Janaale,1.8,44.7,3
6988,Janaale,1.8,44.7,8
6989,Janjala,9.55,7.683333,2
6990,Janoura,33.692356,8.983484,3
6991,Janzur,32.81868,13.01727,0
6992,Janzur,32.81868,13.01727,0
6993,Janzur,32.81868,13.01727,2
6994,Janzur,32.81868,13.01727,5
6995,Jarawa,11.957437,14.400208,10
6996,Jarawa,11.957437,14.400208,21
6997,Jardan,10.3032,34.2558,0
6998,Jato Aka,6.8898,9.505612,0
6999,Jato Aka,6.8898,9.505612,1
7000,Jazeera,1.950089,45.178259,2
7001,Jazeera,1.950089,45.178259,2
7002,Jebel Bireno,35.45069,8.63626,2
7003,Jebel ech Chambi,35.20678,8.68265,0
7004,Jebel ech Chambi,35.20678,8.68265,0
7005,Jebel ech Chambi,35.206781,8.682651,0
7006,Jebel ech Chambi,35.206781,8.682651,0
7007,Jebel ech Chambi,35.206781,8.682651,0
7008,Jebel ech Chambi,35.206781,8.682651,0
7009,Jebel es Sif,35.332934,8.371263,0
7010,Jebel Jelloud,36.77639,10.205,0
7011,Jebel Marrah,13.166667,24.366667,0
7012,Jebel Marrah,13.166667,24.366667,11
7013,Jebel Mghila,35.401296,9.206301,0
7014,Jebel Mghila,35.401296,9.206301,0
7015,Jebel Mghila,35.401296,9.206301,0
7016,Jebel Mghila,35.401296,9.206301,0
7017,Jebel Mghila,35.401296,9.206301,0
7018,Jebel Mghila,35.401296,9.206301,0
7019,Jebel Mghila,35.401296,9.206301,1
7020,Jebel Mghila,35.4013,9.2063,0
7021,Jebel Mghila,35.4013,9.2063,0
7022,Jebel Mghila,35.4013,9.2063,0
7023,Jebel Ouargha,36.20505,8.49196,0
7024,Jebel Ouargha,36.205053,8.491957,0
7025,Jebel Ouargha,36.205053,8.491957,0
7026,Jebel Ouargha,36.205053,8.491957,1
7027,Jebel Ouargha,36.205053,8.491957,1
7028,Jebel Oust,36.55872,10.0432,0
7029,Jebel Selloum,35.07485,8.90575,0
7030,Jebel Selloum,35.074851,8.905746,1
7031,Jebel Semmama,35.31804,8.8523,0
7032,Jebel Semmama,35.31804,8.8523,0
7033,Jebel Semmama,35.31804,8.8523,0
7034,Jebel Semmama,35.31804,8.8523,0
7035,Jebel Semmama,35.31804,8.8523,0
7036,Jebel Semmama,35.31804,8.8523,0
7037,Jebel Semmama,35.31804,8.8523,0
7038,Jebel Semmama,35.31804,8.8523,0
7039,Jebel Semmama,35.31804,8.8523,0
7040,Jebel Semmama,35.31804,8.8523,0
7041,Jebel Semmama,35.31804,8.8523,2
7042,Jedaida,36.85405,9.931905,0
7043,Jedaida,36.85405,9.931905,0
7044,Jeexdin,6.8476,47.5447,0
7045,Jeexdin,6.8476,47.5447,1
7046,Jeexdin,6.8476,47.5447,1
7047,Jeffreys Bay,-34.03333,24.9,0
7048,Jeldu,9.0167,37.6667,0
7049,Jelma,35.330252,9.412483,0
7050,Jelma,35.330252,9.412483,0
7051,Jelma,35.330252,9.412483,0
7052,Jelma,35.330252,9.412483,0
7053,Jemaa,9.466667,8.383333,1
7054,Jemaa,9.466667,8.383333,2
7055,Jemaa,9.466667,8.383333,17
7056,Jemna,33.57778,9.01472,0
7057,Jendouba,36.50114,8.78024,0
7058,Jendouba,36.50114,8.78024,0
7059,Jendouba,36.50114,8.78024,0
7060,Jendouba,36.50114,8.78024,0
7061,Jendouba,36.50114,8.78024,0
7062,Jendouba,36.50114,8.78024,0
7063,Jendouba,36.50114,8.78024,0
7064,Jendouba,36.50114,8.78024,0
7065,Jendouba,36.50114,8.78024,0
7066,Jendouba,36.50114,8.78024,0
7067,Jendouba,36.50114,8.78024,1
7068,Jene,-2.849795,29.629419,0
7069,Jene,-2.849795,29.629419,0
7070,Jene,-2.849795,29.629419,0
7071,Jeppestown,-26.204764,28.073562,0
7072,Jibia,13.09778,7.2225,3
7073,Jido Kombolcha,7.75,38.66667,1
7074,Jigiiga Yar,9.566111,44.033056,0
7075,Jiiro Gurey,3.2024,43.2709,0
7076,Jiiro Mad Sheeg,3.19659,43.34272,6
7077,Jijel,36.8,5.7667,1
7078,Jijel,36.8,5.7667,1
7079,Jijiga,9.35,42.8,0
7080,Jijiga,9.35,42.8,0
7081,Jijiga,9.35,42.8,0
7082,Jijiga,9.35,42.8,0
7083,Jijiga,9.35,42.8,1
7084,Jikharra,29.283333,21.633333,0
7085,Jilib,0.4833,42.7666,0
7086,Jilib,0.4833,42.7666,0
7087,Jilib,0.4833,42.7666,1
7088,Jilib,0.4833,42.7666,1
7089,Jilib,0.4833,42.7666,2
7090,Jilib,0.4833,42.7666,7
7091,Jilib,0.4833,42.7666,81
7092,Jilib-Marca,1.79767,44.90755,1
7093,Jima,7.66667,36.83333,0
7094,Jima,7.66667,36.83333,0
7095,Jima,7.66667,36.83333,0
7096,Jima,7.66667,36.83333,0
7097,Jima,7.66667,36.83333,0
7098,Jima,7.66667,36.83333,0
7099,Jima,7.66667,36.83333,0
7100,Jima,7.66667,36.83333,1
7101,Jimbi,-4.2863,29.8817,0
7102,Jimbi,-4.2863,29.8817,0
7103,Jimbi,-4.2863,29.8817,0
7104,Jimbi,-4.2863,29.8817,0
7105,Jinja,0.4244,33.2042,0
7106,Jinja,0.4244,33.2042,0
7107,Jinka,5.28333,36.76667,0
7108,Jinka,5.28333,36.76667,0
7109,Jinka,5.28333,36.76667,0
7110,Jinka,5.28333,36.76667,0
7111,Jinka,5.28333,36.76667,0
7112,Jinka,5.28333,36.76667,0
7113,Jinka,5.28333,36.76667,0
7114,Jinka,5.28333,36.76667,1
7115,Jinka,5.28333,36.76667,1
7116,Jinka,5.28333,36.76667,3
7117,Jinka,5.28333,36.76667,6
7118,Jinka,5.28333,36.76667,48
7119,Jiri,9.566667,7.433333,0
7120,Johannesburg,-26.20227,28.043636,0
7121,Johannesburg,-26.20227,28.043636,0
7122,Johannesburg,-26.20227,28.043636,0
7123,Johannesburg,-26.20227,28.043636,0
7124,Johannesburg,-26.20227,28.043636,0
7125,Johannesburg,-26.20227,28.043636,0
7126,Johannesburg,-26.20227,28.043636,0
7127,Johannesburg,-26.20227,28.043636,0
7128,Johannesburg,-26.20227,28.043636,0
7129,Johannesburg,-26.20227,28.043636,0
7130,Johannesburg,-26.20227,28.043636,0
7131,Johannesburg,-26.20227,28.043636,0
7132,Johannesburg,-26.20227,28.043636,0
7133,Johannesburg,-26.20227,28.043636,0
7134,Johannesburg,-26.20227,28.043636,0
7135,Johannesburg,-26.20227,28.043636,0
7136,Johannesburg,-26.20227,28.043636,0
7137,Johannesburg,-26.20227,28.043636,0
7138,Johannesburg,-26.20227,28.043636,0
7139,Johannesburg,-26.20227,28.043636,0
7140,Johannesburg,-26.20227,28.043636,0
7141,Johannesburg,-26.20227,28.043636,0
7142,Johannesburg,-26.20227,28.043636,0
7143,Johannesburg,-26.20227,28.043636,0
7144,Johannesburg,-26.20227,28.043636,0
7145,Johannesburg,-26.20227,28.043636,0
7146,Johannesburg,-26.20227,28.043636,0
7147,Johannesburg,-26.20227,28.043636,1
7148,Johannesburg,-26.20227,28.04364,0
7149,Johannesburg,-26.20227,28.04364,0
7150,Johannesburg,-26.20227,28.04364,0
7151,Johannesburg,-26.20227,28.04364,0
7152,Johannesburg,-26.20227,28.04364,0
7153,Johannesburg,-26.20227,28.04364,0
7154,Johannesburg,-26.20227,28.04364,0
7155,Johannesburg,-26.20227,28.04364,0
7156,Johannesburg,-26.20227,28.04364,0
7157,Johannesburg,-26.20227,28.04364,0
7158,Johannesburg,-26.20227,28.04364,0
7159,Johannesburg,-26.20227,28.04364,0
7160,Jolimo,3.71874,31.59159,2
7161,Jolimo,3.71874,31.59159,3
7162,Jolimo,3.71874,31.59159,3
7163,Jolimo,3.71874,31.59159,5
7164,Jomvu,-3.985446,39.614157,0
7165,Joostenbergvlakte,-33.82671,18.73313,0
7166,Jos,9.92849,8.892118,0
7167,Jos,9.92849,8.892118,0
7168,Jos,9.92849,8.892118,1
7169,Jos,9.92849,8.892118,1
7170,Jowhar,2.780875,45.496818,0
7171,Jowhar,2.780875,45.496818,0
7172,Jowhar,2.780875,45.496818,0
7173,Jowhar,2.780875,45.496818,0
7174,Jowhar,2.780875,45.496818,0
7175,Jowhar,2.780875,45.496818,0
7176,Jowhar,2.780875,45.496818,0
7177,Jowhar,2.780875,45.496818,0
7178,Jowhar,2.780875,45.496818,0
7179,Jowhar,2.780875,45.496818,0
7180,Jowhar,2.780875,45.496818,0
7181,Jowhar,2.780875,45.496818,0
7182,Jowhar,2.780875,45.496818,0
7183,Jowhar,2.780875,45.496818,0
7184,Jowhar,2.780875,45.496818,0
7185,Jowhar,2.780875,45.496818,0
7186,Jowhar,2.780875,45.496818,0
7187,Jowhar,2.780875,45.496818,0
7188,Jowhar,2.780875,45.496818,0
7189,Jowhar,2.780875,45.496818,0
7190,Jowhar,2.780875,45.496818,0
7191,Jowhar,2.780875,45.496818,0
7192,Jowhar,2.780875,45.496818,0
7193,Jowhar,2.780875,45.496818,0
7194,Jowhar,2.780875,45.496818,0
7195,Jowhar,2.780875,45.496818,0
7196,Jowhar,2.780875,45.496818,1
7197,Jowhar,2.780875,45.496818,1
7198,Jowhar,2.780875,45.496818,1
7199,Jowhar,2.780875,45.496818,1
7200,Jowhar,2.780875,45.496818,1
7201,Jowhar,2.780875,45.496818,1
7202,Jowhar,2.780875,45.496818,1
7203,Jowhar,2.780875,45.496818,1
7204,Jowhar,2.780875,45.496818,1
7205,Jowhar,2.780875,45.496818,1
7206,Jowhar,2.780875,45.496818,2
7207,Jowhar,2.780875,45.496818,2
7208,Jowhar,2.780875,45.496818,2
7209,Jowhar,2.780875,45.496818,2
7210,Jowhar,2.780875,45.496818,3
7211,Jowhar,2.780875,45.496818,3
7212,Jowhar,2.780875,45.496818,3
7213,Jowhar,2.780875,45.496818,4
7214,Jowhar,2.780875,45.496818,10
7215,Juba,4.860856736,31.6178177,0
7216,Juba,4.860856736,31.6178177,0
7217,Juba,4.860856736,31.6178177,0
7218,Juba,4.860856736,31.6178177,0
7219,Juba,4.860856736,31.6178177,0
7220,Juba,4.860856736,31.6178177,0
7221,Juba,4.860856736,31.6178177,0
7222,Juba,4.860856736,31.6178177,0
7223,Juba,4.860856736,31.6178177,0
7224,Juba,4.860856736,31.6178177,0
7225,Juba,4.860856736,31.6178177,0
7226,Juba,4.860856736,31.6178177,0
7227,Juba,4.860856736,31.6178177,0
7228,Juba,4.860856736,31.6178177,0
7229,Juba,4.860856736,31.6178177,0
7230,Juba,4.860856736,31.6178177,0
7231,Juba,4.860856736,31.6178177,0
7232,Juba,4.860856736,31.6178177,0
7233,Juba,4.860856736,31.6178177,0
7234,Juba,4.860856736,31.6178177,0
7235,Juba,4.860856736,31.6178177,0
7236,Juba,4.860856736,31.6178177,0
7237,Juba,4.860856736,31.6178177,0
7238,Juba,4.860856736,31.6178177,0
7239,Juba,4.860856736,31.6178177,0
7240,Juba,4.860856736,31.6178177,0
7241,Juba,4.860856736,31.6178177,0
7242,Juba,4.860856736,31.6178177,0
7243,Juba,4.860856736,31.6178177,0
7244,Juba,4.860856736,31.6178177,0
7245,Juba,4.860856736,31.6178177,0
7246,Juba,4.860856736,31.6178177,0
7247,Juba,4.860856736,31.6178177,0
7248,Juba,4.860856736,31.6178177,0
7249,Juba,4.860856736,31.6178177,0
7250,Juba,4.860856736,31.6178177,0
7251,Juba,4.860856736,31.6178177,0
7252,Juba,4.860856736,31.6178177,0
7253,Juba,4.860856736,31.6178177,0
7254,Juba,4.860856736,31.6178177,0
7255,Juba,4.860856736,31.6178177,0
7256,Juba,4.860856736,31.6178177,0
7257,Juba,4.860856736,31.6178177,0
7258,Juba,4.860856736,31.6178177,0
7259,Juba,4.860856736,31.6178177,0
7260,Juba,4.860856736,31.6178177,0
7261,Juba,4.860856736,31.6178177,0
7262,Juba,4.860856736,31.6178177,0
7263,Juba,4.860856736,31.6178177,0
7264,Juba,4.860856736,31.6178177,0
7265,Juba,4.860856736,31.6178177,0
7266,Juba,4.860856736,31.6178177,1
7267,Juba,4.860856736,31.6178177,1
7268,Juba,4.860856736,31.6178177,2
7269,Juba,4.860856736,31.6178177,2
7270,Juba,4.860856736,31.6178177,3
7271,Juba,4.860856736,31.6178177,3
7272,Juba,4.860856736,31.6178177,3
7273,Juba,4.860856736,31.6178177,3
7274,Juba,4.860856736,31.6178177,4
7275,Juba,4.860856736,31.6178177,6
7276,Juba,4.860856736,31.6178177,7
7277,Juba,4.860856736,31.6178177,7
7278,Juba,4.86086,31.61782,0
7279,Juba,4.86086,31.61782,0
7280,Juba,4.86086,31.61782,0
7281,Juba,4.86086,31.61782,0
7282,Juba,4.86086,31.61782,0
7283,Juba,4.86086,31.61782,0
7284,Juba,4.86086,31.61782,0
7285,Juba,4.86086,31.61782,0
7286,Juba,4.86086,31.61782,0
7287,Juba,4.86086,31.61782,0
7288,Juba,4.86086,31.61782,0
7289,Juba,4.86086,31.61782,0
7290,Juba,4.86086,31.61782,0
7291,Juba,4.86086,31.61782,0
7292,Juba,4.86086,31.61782,0
7293,Juba,4.86086,31.61782,0
7294,Juba,4.86086,31.61782,0
7295,Juba,4.86086,31.61782,0
7296,Juba,4.86086,31.61782,0
7297,Juba,4.86086,31.61782,0
7298,Juba,4.86086,31.61782,0
7299,Juba,4.86086,31.61782,0
7300,Juba,4.86086,31.61782,1
7301,Juba,4.86086,31.61782,1
7302,Juba,4.86086,31.61782,1
7303,Juba,4.86086,31.61782,2
7304,Juba,4.86086,31.61782,2
7305,Juba,4.86086,31.61782,3
7306,Jufra,29.075,17.7478,10
7307,Jul Jok,9.36476,28.60622,1
7308,Jur,8.16667,27.78333,9
7309,Jurayf,15.59931,32.59333,0
7310,Jurayf,15.59931,32.59333,0
7311,Jurayf,15.59931,32.59333,0
7312,Juurile,10.3892,49.074,0
7313,K50,2.0054,44.9872,0
7314,K50,2.0054,44.9872,0
7315,K50,2.0054,44.9872,0
7316,K50,2.0054,44.9872,0
7317,K50,2.0054,44.9872,0
7318,K50,2.0054,44.9872,0
7319,K50,2.0054,44.9872,0
7320,K50,2.0054,44.9872,1
7321,K50,2.0054,44.9872,1
7322,K50,2.0054,44.9872,1
7323,K50,2.0054,44.9872,1
7324,K50,2.0054,44.9872,2
7325,K50,2.0054,44.9872,2
7326,K50,2.0054,44.9872,2
7327,K50,2.0054,44.9872,5
7328,K50,2.0054,44.9872,5
7329,K50,2.0054,44.9872,5
7330,K50,2.0054,44.9872,5
7331,K50,2.0054,44.9872,5
7332,K50,2.0054,44.9872,10
7333,Kabale,-1.3261,30.0039,0
7334,Kabale,-1.3261,30.0039,0
7335,Kabale,-1.3261,30.0039,0
7336,Kabale,-1.3261,30.0039,0
7337,Kabale,-1.3261,30.0039,0
7338,Kabale,-1.3261,30.0039,0
7339,Kabale,-1.3261,30.0039,0
7340,Kabale,0.4667,30.2,0
7341,Kabalewa,13.985898,12.978144,5
7342,Kabalo,-6.05,26.9167,3
7343,Kabamba,-2.46806,28.82028,1
7344,Kabamba,-2.46806,28.82028,2
7345,Kabambare,-4.69038,27.69151,0
7346,Kabambare,-4.69038,27.69151,0
7347,Kabambare,-4.69038,27.69151,0
7348,Kabambare,-4.69038,27.69151,1
7349,Kabambare,-4.69038,27.69151,2
7350,Kabambare,-4.69038,27.69151,6
7351,Kabambura Alif,14.3486,32.5256,0
7352,Kabanga,-4.02972,30.08944,0
7353,Kabara,16.70431,-2.98302,0
7354,Kabare,-7.58333,29.26667,0
7355,Kabare,-2.468,28.8202,0
7356,Kabare,-2.468,28.8202,0
7357,Kabare,-2.468,28.8202,0
7358,Kabare,-2.468,28.8202,3
7359,Kabari,-2.8255,30.1027,0
7360,Kabari,-2.8255,30.1027,1
7361,Kabarnet,0.49194,35.74303,2
7362,Kabarnet,0.49194,35.74303,3
7363,Kabarore,-2.8505,29.5374,0
7364,Kabasha,0.3833,29.3667,7
7365,Kabasha,0.3833,29.3667,7
7366,Kabasha,0.3833,29.3667,7
7367,Kabasha,0.3833,29.3667,7
7368,Kabba,7.828729,6.0731,0
7369,Kabengere,3.87,30.64,3
7370,Kabete,-1.23333,36.71667,0
7371,Kabeya-Kamwanga,-5.9988,23.25386,0
7372,Kabeya-Lumbu,-5.93861,22.72861,4
7373,Kabinda,-6.13333,24.48333,0
7374,Kabindula,-3.40128,29.13089,0
7375,Kabizi,-4.1008,29.9869,1
7376,Kabkabia,14.027,23.791806,0
7377,Kabkabia,14.027,23.791806,0
7378,Kabkabia,14.027,23.791806,0
7379,Kabkabia,14.027,23.791806,1
7380,Kabkabia,14.027,23.791806,4
7381,Kabkabia,14.027,23.79181,0
7382,Kabkabia,14.027,23.79181,0
7383,Kabkabia,14.027,23.79181,0
7384,Kabkabia,14.027,23.79181,0
7385,Kabkabia,14.027,23.79181,1
7386,Kabkabia,14.027,23.79181,1
7387,Kabkabia,14.027,23.79181,1
7388,Kabkabia,14.027,23.79181,2
7389,Kabkabia,14.027,23.79181,6
7390,Kabo,7.69757,18.62994,10
7391,Kabo,7.69757,18.62994,10
7392,Kabogi,-3.3688,29.7189,1
7393,Kabumba,-3.4307,29.3909,0
7394,Kaburantwa,-2.9985,29.2191,1
7395,Kabuye,-2.8958,29.6664,1
7396,Kabwe,-16.32,26.68,0
7397,Kabwe,-16.32,26.68,0
7398,Kabwe,-16.32,26.68,0
7399,Kabwe,-14.4469,28.44644,0
7400,Kabwe,-14.4469,28.44644,0
7401,Kabwe,-14.4469,28.44644,0
7402,Kadareik,13.347,25.078667,0
7403,Kadial,14.65201,-4.43913,0
7404,Kadial,14.65201,-4.43913,0
7405,Kadika,-1.0833,34.4833,0
7406,Kadjema,5.24792763,26.18613504,0
7407,Kadjema,5.24793,26.18614,1
7408,Kadoma,-18.35,29.9167,0
7409,Kadugli,11.014238,29.729401,0
7410,Kadugli,11.014238,29.729401,0
7411,Kadugli,11.014238,29.729401,0
7412,Kadugli,11.014238,29.729401,0
7413,Kadugli,11.014238,29.729401,0
7414,Kadugli,11.014238,29.729401,0
7415,Kadugli,11.014238,29.729401,0
7416,Kadugli,11.014238,29.729401,0
7417,Kadugli,11.014238,29.729401,1
7418,Kadugli,11.014238,29.729401,2
7419,Kadugli,11.014238,29.729401,7
7420,Kadugli,11.014238,29.729401,10
7421,Kadugli,11.01424,29.7294,0
7422,Kadugli,11.01424,29.7294,10
7423,Kaduna,10.522239,7.43828,0
7424,Kaduna,10.522239,7.43828,0
7425,Kaduna,10.522239,7.43828,0
7426,Kaduna,10.522239,7.43828,0
7427,Kaduna,10.522239,7.43828,0
7428,Kaduna,10.522239,7.43828,0
7429,Kaduna,10.522239,7.43828,0
7430,Kaduna,10.522239,7.43828,0
7431,Kaduna,10.522239,7.43828,0
7432,Kaduna,10.522239,7.43828,0
7433,Kaduna,10.522239,7.43828,0
7434,Kaduna,10.522239,7.43828,0
7435,Kaduna,10.522239,7.43828,0
7436,Kaduna,10.522239,7.43828,0
7437,Kaduna,10.522239,7.43828,0
7438,Kaduna,10.522239,7.43828,0
7439,Kaduna,10.522239,7.43828,0
7440,Kaduna,10.522239,7.43828,0
7441,Kaduna,10.522239,7.43828,0
7442,Kaduna,10.522239,7.43828,0
7443,Kaduna,10.522239,7.43828,0
7444,Kaduna,10.522239,7.43828,0
7445,Kaduna,10.522239,7.43828,1
7446,Kaduna South,10.475112,7.419593,0
7447,Kaduna South,10.475112,7.419593,1
7448,Kaduna South,10.475112,7.419593,2
7449,Kaduna South,10.475112,7.419593,2
7450,Kafanchan,9.583333,8.3,0
7451,Kafanchan,9.583333,8.3,0
7452,Kafanchan,9.583333,8.3,3
7453,Kafin,9.52454,7.07449,0
7454,Kafr ash Shaykh,31.114304,30.940116,0
7455,Kaga-Bandoro,6.990379,19.191543,15
7456,Kaga-Bandoro,6.99038,19.19154,0
7457,Kaga-Bandoro,6.99038,19.19154,0
7458,Kaga-Bandoro,6.99038,19.19154,0
7459,Kaga-Bandoro,6.99038,19.19154,0
7460,Kaga-Bandoro,6.99038,19.19154,0
7461,Kaga-Bandoro,6.99038,19.19154,1
7462,Kaga-Bandoro,6.99038,19.19154,10
7463,Kagaba,1.2979,30.22236,0
7464,Kagabi,-2.48694,28.60194,0
7465,Kagari,-2.9623,29.8584,1
7466,Kagege,-4.1926,29.6046,0
7467,Kagege,-4.1926,29.6046,0
7468,Kagelu,4.06,30.61,0
7469,Kagelu,4.06,30.61,0
7470,Kagelu,4.06,30.61,0
7471,Kagelu,4.06,30.61,3
7472,Kagelu,4.06,30.61,4
7473,Kagiso,-26.14201,27.7979,0
7474,Kagiso,-26.14201,27.7979,0
7475,Kagiso,-26.14201,27.7979,1
7476,Kagogo,-2.89128,28.92261,0
7477,Kagona,-3.7029,29.3784,1
7478,Kagoro,9.60776,8.39043,2
7479,Kagoue 2,7.28509,17.81401,2
7480,Kagoue 2,7.28509,17.81401,2
7481,Kagunuzi,-3.0581,29.2733,0
7482,Kagunuzi,-3.0581,29.2733,1
7483,Kahama,-3.84,32.6,5
7484,Kahda,2.046196,45.33407,0
7485,Kahda,2.046196,45.33407,1
7486,Kahda,2.046196,45.33407,4
7487,Kahuna,-2.83,28.9,3
7488,Kaiga,13.383333,14.53333,47
7489,Kainama II & III,0.899567,29.800067,0
7490,Kainama II & III,0.899567,29.800067,0
7491,Kaira,11.40839,23.01319,8
7492,Kairouan,35.6781,10.09633,0
7493,Kairouan,35.6781,10.09633,0
7494,Kairouan,35.6781,10.09633,0
7495,Kairouan,35.6781,10.09633,0
7496,Kairouan,35.6781,10.09633,0
7497,Kairouan,35.6781,10.09633,0
7498,Kairouan,35.6781,10.09633,0
7499,Kairouan,35.6781,10.09633,0
7500,Kairouan,35.6781,10.09633,0
7501,Kairouan,35.6781,10.09633,0
7502,Kairouan,35.6781,10.09633,0
7503,Kairouan,35.6781,10.09633,0
7504,Kairouan,35.6781,10.09633,0
7505,Kairouan,35.6781,10.09633,0
7506,Kairouan,35.6781,10.09633,0
7507,Kairouan,35.6781,10.09633,0
7508,Kairouan,35.6781,10.09633,0
7509,Kairouan,35.6781,10.09633,0
7510,Kairouan,35.6781,10.09633,0
7511,Kairouan,35.6781,10.09633,0
7512,Kairouan,35.6781,10.09633,0
7513,Kairouan,35.6781,10.09633,0
7514,Kais,35.49474,6.92492,0
7515,Kajeri,11.45,13.76667,0
7516,Kajo-Keji,3.88478,31.66667,0
7517,Kajo-Keji,3.88478,31.66667,1
7518,Kajo-Keji,3.88478,31.66667,1
7519,Kajo-Keji,3.88478,31.66667,2
7520,Kajo-Keji,3.88478,31.66667,4
7521,Kajo-Keji,3.88478,31.66667,4
7522,Kajo-Keji,3.88478,31.66667,17
7523,Kajo-Keji,3.88478,31.6667,0
7524,Kajo-Keji,3.884781914,31.6666667,0
7525,Kajo-Keji,3.884781914,31.6666667,0
7526,Kajo-Keji,3.884781914,31.6666667,0
7527,Kajo-Keji,3.884781914,31.6666667,0
7528,Kajo-Keji,3.884781914,31.6666667,0
7529,Kajo-Keji,3.884781914,31.6666667,0
7530,Kajo-Keji,3.884781914,31.6666667,0
7531,Kajo-Keji,3.884781914,31.6666667,0
7532,Kajo-Keji,3.884781914,31.6666667,1
7533,Kajo-Keji,3.884781914,31.6666667,2
7534,Kajo-Keji,3.884781914,31.6666667,3
7535,Kajo-Keji,3.884781914,31.6666667,4
7536,Kajo-Keji,3.884781914,31.6666667,6
7537,Kajo-Keji,3.884781914,31.6666667,10
7538,Kajo-Keji,3.884781914,31.6666667,10
7539,Kajo-Keji,3.884781914,31.6666667,14
7540,Kajola,7.1038,5.3504,0
7541,Kajola,7.2092,5.3782,0
7542,Kajola,7.2092,5.3782,1
7543,Kajuru,10.31921,7.68924,1
7544,Kajuru,10.31921,7.68924,4
7545,Kajuru,10.31921,7.68924,5
7546,Kajuru,10.31921,7.68924,22
7547,Kaka,10.5988,32.18881,0
7548,Kaka,10.598804,32.18881027,0
7549,Kaka,10.598804,32.18881027,0
7550,Kaka,10.598804,32.18881027,0
7551,Kaka,10.598804,32.18881027,0
7552,Kaka,10.598804,32.18881027,1
7553,Kaka,10.598804,32.18881027,1
7554,Kaka,10.598804,32.18881027,1
7555,Kaka,10.598804,32.18881,0
7556,Kaka,10.598804,32.18881,0
7557,Kaka,10.598804,32.18881,12
7558,Kakamega,-1.27749,36.91287,0
7559,Kakamega,0.2833,34.75,0
7560,Kakamega,0.2833,34.75,0
7561,Kakamega,0.2833,34.75,0
7562,Kakamega,0.2833,34.75,0
7563,Kakamega,0.2833,34.75,0
7564,Kakamega,0.2833,34.75,0
7565,Kakamega,0.2833,34.75,0
7566,Kakamega,0.2833,34.75,0
7567,Kakamega,0.2833,34.75,0
7568,Kakamega,0.2833,34.75,0
7569,Kakangi,10.710613,6.206576,2
7570,Kakata,6.53185,-10.351396,0
7571,Kakira,0.5083,33.2878,0
7572,Kakuma Refugee Camp,3.71667,34.86667,1
7573,Kala Balge,12.07872,14.451922,10
7574,Kala Kolo,4.79784,6.37542,1
7575,Kalabaydh,8.24244,47.22558,2
7576,Kalabayr,10.82975,49.2529,0
7577,Kalabayr,10.82975,49.2529,10
7578,Kalabeyr,4.92629,45.21723,0
7579,Kalabeyr,4.92629,45.21723,1
7580,Kalabeyr,4.92629,45.21723,5
7581,Kalabsha,23.961372,32.866781,0
7582,Kalabsha,23.961372,32.866781,0
7583,Kalagala,0.65,32.583333,0
7584,Kalamba-Kashama,-8.46667,22.4,0
7585,Kalamba-Kashama,-8.46667,22.4,16
7586,Kaleba,3.59993,30.80802,4
7587,Kaleba,3.59993,30.80802,4
7588,Kalehe,-2.097033,28.904707,0
7589,Kalehe,-2.097033,28.904707,1
7590,Kalehe,-2.097033,28.904707,2
7591,Kalehe,-2.09703,28.90471,0
7592,Kalehe,-2.09703,28.90471,1
7593,Kalembe,-1.54377,28.4056,2
7594,Kalemie,-5.93701,29.17853,0
7595,Kalemie,-5.93701,29.17853,0
7596,Kalemie,-5.93701,29.17853,0
7597,Kalemie,-5.937008,29.178529,0
7598,Kalemie,-5.937008,29.178529,0
7599,Kalemie,-5.937008,29.178529,0
7600,Kalemie,-5.937008,29.178529,0
7601,Kalemie,-5.937008,29.178529,0
7602,Kalemie,-5.937008,29.178529,2
7603,Kalemie,-5.937008,29.178529,2
7604,Kalemie,-5.937008,29.178529,3
